variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,3,212,0.025,0.025,0.0,0.00581616706461271
ekf_random,3,213,0.037,0.037,0.0,0.0036663209864069113
ekf_random,3,214,1.0,1.0,0.0,0.29999868473486796
ekf_random,3,215,0.081,0.081,0.0,0.007301281991958779
ekf_random,3,216,0.014,0.014,0.0,0.001852490880463025
ekf_random,3,217,0.025,0.025,0.0,0.0032847129264659118
ekf_random,3,218,0.072,0.072,0.0,0.006639041265348665
ekf_random,3,219,0.027,0.027,0.0,0.005966277305558373
ekf_random,3,220,0.013,0.013,0.0,0.002049764681648745
ekf_random,3,221,0.044,0.044,0.0,0.003757349420425415
ekf_random,3,222,0.13,0.13,0.0,0.0161159656906443
ekf_random,3,223,0.045,0.045,0.0,0.00346135558769725
ekf_random,3,224,0.02,0.02,0.0,0.0030351504534442183
ekf_random,3,225,0.045,0.045,0.0,0.004033188529289125
ekf_random,3,226,0.04,0.04,0.0,0.004456942419260885
ekf_random,3,227,0.035,0.035,0.0,0.003610090548104085
ekf_random,3,228,0.031,0.031,0.0,0.004754725175138819
ekf_random,3,229,0.015,0.015,0.0,0.0023223101761663746
ekf_random,3,230,0.014,0.014,0.0,0.002043647594471269
ekf_random,3,231,0.053,0.053,0.0,0.007803992257029026
ekf_random,3,232,0.013,0.013,0.0,0.001975521680280201
ekf_random,3,233,0.043,0.043,0.0,0.0041683019516125346
ekf_random,3,234,0.013,0.013,0.0,0.0019677438502839232
ekf_random,3,235,0.02,0.02,0.0,0.0020275298708569657
ekf_random,3,236,0.023,0.023,0.0,0.0022194132220327385
ekf_random,3,237,0.045,0.045,0.0,0.004106869524094718
ekf_random,3,238,0.049,0.049,0.0,0.004441563332996625
ekf_random,3,239,0.035,0.035,0.0,0.0035496023847352482
ekf_random,3,240,0.038,0.038,0.0,0.003536890906192654
ekf_random,3,241,0.034,0.034,0.0,0.003165958462936745
ekf_random,3,242,0.032,0.032,0.0,0.003064887548642357
ekf_random,3,243,0.049,0.049,0.0,0.004219669883983124
ekf_random,3,244,0.028,0.028,0.0,0.0028329456131118338
ekf_random,3,245,0.049,0.049,0.0,0.004223176267662808
ekf_random,3,246,0.047,0.047,0.0,0.004346016856511383
ekf_random,3,247,1.0,1.0,0.0,0.29999957378891506
ekf_random,3,248,0.031,0.031,0.0,0.002842587336577674
ekf_random,3,249,0.018,0.018,0.0,0.0037395056754573274
ekf_random,3,250,0.128,0.128,0.0,0.015571337361447548
ekf_random,3,251,0.128,0.128,0.0,0.015571337361447548
ekf_random,4,0,1.0,1.0,0.0,0.24644927463091246
ekf_random,4,1,1.0,1.0,0.0,0.2465926952975057
ekf_random,4,2,0.999,0.999,0.0,0.24667783750351582
ekf_random,4,3,0.999,0.999,0.0,0.24662618375893786
ekf_random,4,4,0.999,0.999,0.0,0.24661276709649288
ekf_random,4,5,1.0,1.0,0.0,0.24654270365356076
ekf_random,4,6,0.999,0.999,0.0,0.24675009480483007
ekf_random,4,7,1.0,1.0,0.0,0.24755070956487132
ekf_random,4,8,1.0,1.0,0.0,0.24652799728072305
ekf_random,4,9,1.0,1.0,0.0,0.24652345807338175
ekf_random,4,10,1.0,1.0,0.0,0.30000000000000565
ekf_random,4,11,1.0,1.0,0.0,0.24750087787509642
ekf_random,4,12,1.0,1.0,0.0,0.24641542460829857
ekf_random,4,13,1.0,1.0,0.0,0.24756943838833398
ekf_random,4,14,1.0,1.0,0.0,0.24757133016676994
ekf_random,4,15,1.0,1.0,0.0,0.2466461978894889
ekf_random,4,16,1.0,1.0,0.0,0.24790263199076676
ekf_random,4,17,0.999,0.999,0.0,0.24645642143767915
ekf_random,4,18,1.0,1.0,0.0,0.24749304345189738
ekf_random,4,19,1.0,1.0,0.0,0.2999960813163552
ekf_random,4,20,1.0,1.0,0.0,0.24669871022750828
ekf_random,4,21,1.0,1.0,0.0,0.2478927641140377
ekf_random,4,22,1.0,1.0,0.0,0.24669980618088747
ekf_random,4,23,1.0,1.0,0.0,0.2474561181721266
ekf_random,4,24,1.0,1.0,0.0,0.24713245344814444
ekf_random,4,25,1.0,1.0,0.0,0.24665978481858614
ekf_random,4,26,1.0,1.0,0.0,0.24736790986729307
ekf_random,4,27,0.999,0.999,0.0,0.2464979711988546
ekf_random,4,28,1.0,1.0,0.0,0.24704475294661352
ekf_random,4,29,1.0,1.0,0.0,0.24734235227911447
ekf_random,4,30,1.0,1.0,0.0,0.24686386557912648
ekf_random,4,31,1.0,1.0,0.0,0.24671785943978744
ekf_random,4,32,1.0,1.0,0.0,0.24694381331009746
ekf_random,4,33,1.0,1.0,0.0,0.2470282668455543
ekf_random,4,34,1.0,1.0,0.0,0.24738247290468088
ekf_random,4,35,1.0,1.0,0.0,0.2464984315144565
ekf_random,4,36,1.0,1.0,0.0,0.24661653207463752
ekf_random,4,37,1.0,1.0,0.0,0.2467696630140843
ekf_random,4,38,1.0,1.0,0.0,0.24661702478101602
ekf_random,4,39,0.999,0.999,0.0,0.24644594967295133
ekf_random,4,40,1.0,1.0,0.0,0.24664065795086393
ekf_random,4,41,1.0,1.0,0.0,0.24752266350670052
ekf_random,4,42,1.0,1.0,0.0,0.246773123675191
ekf_random,4,43,1.0,1.0,0.0,0.2999998941424077
ekf_random,4,44,1.0,1.0,0.0,0.24716390997099655
ekf_random,4,45,1.0,1.0,0.0,0.24695971449694945
ekf_random,4,46,1.0,1.0,0.0,0.2463217829273345
ekf_random,4,47,1.0,1.0,0.0,0.24708325970396008
ekf_random,4,48,0.999,0.999,0.0,0.24644672357531044
ekf_random,4,49,1.0,1.0,0.0,0.2999999646574394
ekf_random,4,50,0.999,0.999,0.0,0.24644711960775156
ekf_random,4,51,1.0,1.0,0.0,0.24722373371948014
ekf_random,4,52,1.0,1.0,0.0,0.24668754203714444
ekf_random,4,53,0.999,0.999,0.0,0.246491728403997
ekf_random,4,54,0.999,0.999,0.0,0.24644748328340896
ekf_random,4,55,1.0,1.0,0.0,0.24647914380048966
ekf_random,4,56,0.999,0.999,0.0,0.2466826046851977
ekf_random,4,57,1.0,1.0,0.0,0.24714353675665013
ekf_random,4,58,1.0,1.0,0.0,0.24689365260895585
ekf_random,4,59,0.999,0.999,0.0,0.2464454171478716
ekf_random,4,60,1.0,1.0,0.0,0.24666133347172498
ekf_random,4,61,1.0,1.0,0.0,0.24700319388939243
ekf_random,4,62,1.0,1.0,0.0,0.24708102894934586
ekf_random,4,63,1.0,1.0,0.0,0.24646772707588252
ekf_random,4,64,1.0,1.0,0.0,0.24701747281374423
ekf_random,4,65,1.0,1.0,0.0,0.24673858584167496
ekf_random,4,66,1.0,1.0,0.0,0.24678464955340226
ekf_random,4,67,1.0,1.0,0.0,0.24685481693480155
ekf_random,4,68,1.0,1.0,0.0,0.24644352607056783
ekf_random,4,69,0.999,0.999,0.0,0.24644902019596482
ekf_random,4,70,1.0,1.0,0.0,0.24652666100391007
ekf_random,4,71,1.0,1.0,0.0,0.247090272780553
ekf_random,4,72,1.0,1.0,0.0,0.2464827373683102
ekf_random,4,73,1.0,1.0,0.0,0.2465870041838207
ekf_random,4,74,1.0,1.0,0.0,0.24707728073030383
ekf_random,4,75,1.0,1.0,0.0,0.24687930867142857
ekf_random,4,76,1.0,1.0,0.0,0.24693620642434816
ekf_random,4,77,1.0,1.0,0.0,0.24643721176346275
ekf_random,4,78,1.0,1.0,0.0,0.24650664675804448
ekf_random,4,79,1.0,1.0,0.0,0.24627834502697712
ekf_random,4,80,1.0,1.0,0.0,0.24712721086893036
ekf_random,4,81,1.0,1.0,0.0,0.24718396444971974
ekf_random,4,82,1.0,1.0,0.0,0.24657062378395317
ekf_random,4,83,1.0,1.0,0.0,0.24714379545074464
ekf_random,4,84,1.0,1.0,0.0,0.24644806898306745
ekf_random,4,85,1.0,1.0,0.0,0.24687856646299372
ekf_random,4,86,1.0,1.0,0.0,0.24722918407472694
ekf_random,4,87,0.999,0.999,0.0,0.2466163507173429
ekf_random,4,88,1.0,1.0,0.0,0.24659850489369087
ekf_random,4,89,1.0,1.0,0.0,0.24646146681652897
ekf_random,4,90,1.0,1.0,0.0,0.24687223113424492
ekf_random,4,91,1.0,1.0,0.0,0.24725324481349384
ekf_random,4,92,1.0,1.0,0.0,0.2470011524481678
ekf_random,4,93,1.0,1.0,0.0,0.24700377013491803
ekf_random,4,94,1.0,1.0,0.0,0.2466742339508459
ekf_random,4,95,1.0,1.0,0.0,0.24700773584173635
ekf_random,4,96,1.0,1.0,0.0,0.2470782596498235
ekf_random,4,97,1.0,1.0,0.0,0.24765131015950353
ekf_random,4,98,1.0,1.0,0.0,0.24676505142307695
ekf_random,4,99,1.0,1.0,0.0,0.2466563745455648
ekf_random,4,100,1.0,1.0,0.0,0.24674755678398183
ekf_random,4,101,1.0,1.0,0.0,0.24661564699622288
ekf_random,4,102,1.0,1.0,0.0,0.24640713299704317
ekf_random,4,103,1.0,1.0,0.0,0.24712664178289595
ekf_random,4,104,1.0,1.0,0.0,0.24683236128706545
ekf_random,4,105,1.0,1.0,0.0,0.2468459576896866
ekf_random,4,106,1.0,1.0,0.0,0.2469346221831264
ekf_random,4,107,1.0,1.0,0.0,0.24757625697535462
ekf_random,4,108,1.0,1.0,0.0,0.24692564633881342
ekf_random,4,109,1.0,1.0,0.0,0.24708548107927225
ekf_random,4,110,1.0,1.0,0.0,0.24751537701676096
ekf_random,4,111,0.999,0.999,0.0,0.24642698411093558
ekf_random,4,112,1.0,1.0,0.0,0.24700830963006518
ekf_random,4,113,1.0,1.0,0.0,0.24682795781578576
ekf_random,4,114,1.0,1.0,0.0,0.24683726219542865
ekf_random,4,115,1.0,1.0,0.0,0.24715406097356046
ekf_random,4,116,1.0,1.0,0.0,0.24680915930777794
ekf_random,4,117,1.0,1.0,0.0,0.24690884461963575
ekf_random,4,118,0.999,0.999,0.0,0.2463955751506338
ekf_random,4,119,1.0,1.0,0.0,0.2468144805041418
ekf_random,4,120,1.0,1.0,0.0,0.24757808255483593
ekf_random,4,121,1.0,1.0,0.0,0.24656735778399738
ekf_random,4,122,1.0,1.0,0.0,0.2471680449756822
ekf_random,4,123,1.0,1.0,0.0,0.2469320377902089
ekf_random,4,124,1.0,1.0,0.0,0.24652715504146394
ekf_random,4,125,1.0,1.0,0.0,0.24737263353983224
ekf_random,4,126,1.0,1.0,0.0,0.24667277039704558
ekf_random,4,127,1.0,1.0,0.0,0.24710610322716375
ekf_random,4,128,0.999,0.999,0.0,0.24639529678595024
ekf_random,4,129,1.0,1.0,0.0,0.24695682842852876
ekf_random,4,130,1.0,1.0,0.0,0.2465456522646937
ekf_random,4,131,1.0,1.0,0.0,0.24725815377283236
ekf_random,4,132,1.0,1.0,0.0,0.2465587526965209
ekf_random,4,133,1.0,1.0,0.0,0.24697911064217634
ekf_random,4,134,1.0,1.0,0.0,0.2467241887422833
ekf_random,4,135,1.0,1.0,0.0,0.24659874926523215
ekf_random,4,136,1.0,1.0,0.0,0.24659578262694665
ekf_random,4,137,1.0,1.0,0.0,0.2469365175772681
ekf_random,4,138,1.0,1.0,0.0,0.24664264201689926
ekf_random,4,139,1.0,1.0,0.0,0.2466371244717091
ekf_random,4,140,1.0,1.0,0.0,0.24681542574597273
ekf_random,4,141,1.0,1.0,0.0,0.24674893594109631
ekf_random,4,142,1.0,1.0,0.0,0.2465629031962028
ekf_random,4,143,1.0,1.0,0.0,0.24680016886308248
ekf_random,4,144,1.0,1.0,0.0,0.24657044337788572
ekf_random,4,145,1.0,1.0,0.0,0.24677048382688435
ekf_random,4,146,1.0,1.0,0.0,0.24671666493113428
ekf_random,4,147,1.0,1.0,0.0,0.25909838296073356
ekf_random,4,148,1.0,1.0,0.0,0.24663555475886276
ekf_random,4,149,1.0,1.0,0.0,0.24678996213725685
ekf_random,4,150,1.0,1.0,0.0,0.2469244533076845
ekf_random,4,151,0.999,0.999,0.0,0.24638953472216554
ekf_random,4,152,1.0,1.0,0.0,0.2466872975401003
ekf_random,4,153,1.0,1.0,0.0,0.24674912066760205
ekf_random,4,154,1.0,1.0,0.0,0.24730602876660024
ekf_random,4,155,1.0,1.0,0.0,0.24660159271108148
ekf_random,4,156,1.0,1.0,0.0,0.24686548733952932
ekf_random,4,157,1.0,1.0,0.0,0.24653627067298986
ekf_random,4,158,0.999,0.999,0.0,0.24638954634808846
ekf_random,4,159,1.0,1.0,0.0,0.2467544867796162
ekf_random,4,160,1.0,1.0,0.0,0.24680558465486782
ekf_random,4,161,0.999,0.999,0.0,0.24638954917950526
ekf_random,4,162,0.999,0.999,0.0,0.2463895581450287
ekf_random,4,163,1.0,1.0,0.0,0.24718452149683162
ekf_random,4,164,1.0,1.0,0.0,0.24652830771904183
ekf_random,4,165,1.0,1.0,0.0,0.24652805578428247
ekf_random,4,166,1.0,1.0,0.0,0.2466991232375037
ekf_random,4,167,0.999,0.999,0.0,0.24639274162400837
ekf_random,4,168,1.0,1.0,0.0,0.24652493934294825
ekf_random,4,169,0.999,0.999,0.0,0.24639662405163637
ekf_random,4,170,0.999,0.999,0.0,0.24639275289134976
ekf_random,4,171,1.0,1.0,0.0,0.24673518123922156
ekf_random,4,172,0.999,0.999,0.0,0.24639305292989855
ekf_random,4,173,0.999,0.999,0.0,0.24639354144097034
ekf_random,4,174,0.999,0.999,0.0,0.24639239203738902
ekf_random,4,175,1.0,1.0,0.0,0.24638281657727035
ekf_random,4,176,1.0,1.0,0.0,0.24687133050828455
ekf_random,4,177,1.0,1.0,0.0,0.24676005473448723
ekf_random,4,178,0.999,0.999,0.0,0.2464408173373324
ekf_random,4,179,1.0,1.0,0.0,0.24642743323265065
ekf_random,4,180,1.0,1.0,0.0,0.24639390553440557
ekf_random,4,181,1.0,1.0,0.0,0.24639563851923527
ekf_random,4,182,1.0,1.0,0.0,0.24653661204594673
ekf_random,4,183,1.0,1.0,0.0,0.24655040253151828
ekf_random,4,184,1.0,1.0,0.0,0.24654864725212183
ekf_random,4,185,1.0,1.0,0.0,0.2464586090523726
ekf_random,4,186,0.999,0.999,0.0,0.24639700556463484
ekf_random,4,187,1.0,1.0,0.0,0.2465295226094907
ekf_random,4,188,0.999,0.999,0.0,0.24638686398596074
ekf_random,4,189,1.0,1.0,0.0,0.2468108578923216
ekf_random,4,190,1.0,1.0,0.0,0.24635427514567568
ekf_random,4,191,1.0,1.0,0.0,0.24642054592847798
ekf_random,4,192,1.0,1.0,0.0,0.24652627422353907
ekf_random,4,193,1.0,1.0,0.0,0.2463737999403769
ekf_random,4,194,1.0,1.0,0.0,0.24640260049905732
ekf_random,4,195,1.0,1.0,0.0,0.2468141404447731
ekf_random,4,196,1.0,1.0,0.0,0.24643490429478745
ekf_random,4,197,1.0,1.0,0.0,0.24641772649695587
ekf_random,4,198,1.0,1.0,0.0,0.24629220787134692
ekf_random,4,199,1.0,1.0,0.0,0.2463946287330045
ekf_random,4,200,1.0,1.0,0.0,0.24689884842634274
ekf_random,4,201,1.0,1.0,0.0,0.2465015191023748
ekf_random,4,202,1.0,1.0,0.0,0.24671861671669346
ekf_random,4,203,1.0,1.0,0.0,0.2468069266311163
ekf_random,4,204,1.0,1.0,0.0,0.24684652434817655
ekf_random,4,205,1.0,1.0,0.0,0.24638741878733617
ekf_random,4,206,1.0,1.0,0.0,0.2463320521897294
ekf_random,4,207,1.0,1.0,0.0,0.2464614620155533
ekf_random,4,208,1.0,1.0,0.0,0.2468082691539404
ekf_random,4,209,1.0,1.0,0.0,0.24646402946004708
ekf_random,4,210,1.0,1.0,0.0,0.2465476342464932
ekf_random,4,211,1.0,1.0,0.0,0.24712244789041746
ekf_random,4,212,1.0,1.0,0.0,0.2472828953904292
ekf_random,4,213,1.0,1.0,0.0,0.2467145562404078
ekf_random,4,214,1.0,1.0,0.0,0.2999988951415348
ekf_random,4,215,1.0,1.0,0.0,0.24647330953559185
ekf_random,4,216,1.0,1.0,0.0,0.24651828158916975
ekf_random,4,217,1.0,1.0,0.0,0.24669576950729533
ekf_random,4,218,1.0,1.0,0.0,0.24643924128065076
ekf_random,4,219,1.0,1.0,0.0,0.24721134643163084
ekf_random,4,220,1.0,1.0,0.0,0.24668523603398868
ekf_random,4,221,1.0,1.0,0.0,0.24649165458749947
ekf_random,4,222,0.999,0.999,0.0,0.2465614491764821
ekf_random,4,223,1.0,1.0,0.0,0.24651753431369983
ekf_random,4,224,1.0,1.0,0.0,0.24675112682091266
ekf_random,4,225,1.0,1.0,0.0,0.2465577616456301
ekf_random,4,226,1.0,1.0,0.0,0.2467523579320086
ekf_random,4,227,1.0,1.0,0.0,0.2466706997477438
ekf_random,4,228,1.0,1.0,0.0,0.24629142266780457
ekf_random,4,229,1.0,1.0,0.0,0.24682493063606392
ekf_random,4,230,1.0,1.0,0.0,0.2466438031705515
ekf_random,4,231,1.0,1.0,0.0,0.24742049781681186
ekf_random,4,232,1.0,1.0,0.0,0.2466174706477621
ekf_random,4,233,1.0,1.0,0.0,0.24675056782848606
ekf_random,4,234,1.0,1.0,0.0,0.24658613606375804
ekf_random,4,235,1.0,1.0,0.0,0.24655871297874116
ekf_random,4,236,1.0,1.0,0.0,0.24653394874884418
ekf_random,4,237,1.0,1.0,0.0,0.24660116295726878
ekf_random,4,238,1.0,1.0,0.0,0.24667320419082014
ekf_random,4,239,1.0,1.0,0.0,0.24667618396270985
ekf_random,4,240,1.0,1.0,0.0,0.246599239366817
ekf_random,4,241,1.0,1.0,0.0,0.2466136244276777
ekf_random,4,242,1.0,1.0,0.0,0.24654273255384979
ekf_random,4,243,1.0,1.0,0.0,0.24659528469700337
ekf_random,4,244,1.0,1.0,0.0,0.24657978392299848
ekf_random,4,245,1.0,1.0,0.0,0.2465576082032089
ekf_random,4,246,1.0,1.0,0.0,0.24654984071232097
ekf_random,4,247,1.0,1.0,0.0,0.2999991645245157
ekf_random,4,248,1.0,1.0,0.0,0.2465407980470157
ekf_random,4,249,1.0,1.0,0.0,0.24689365260895585
ekf_random,4,250,0.999,0.999,0.0,0.2463895347621803
ekf_random,4,251,0.999,0.999,0.0,0.2463895347621803
ekf_centrality,0,0,0.005,0.005,0.0,0.000741936177495815
ekf_centrality,0,1,0.007,0.007,0.0,0.0013545464721377205
ekf_centrality,0,2,0.008,0.008,0.0,0.001856605176864224
ekf_centrality,0,3,0.007,0.007,0.0,0.001549704375636363
ekf_centrality,0,4,0.007,0.007,0.0,0.0014917803345174238
ekf_centrality,0,5,0.008,0.008,0.0,0.0017586604775232792
ekf_centrality,0,6,0.015,0.015,0.0,0.0036774986413524503
ekf_centrality,0,7,0.021,0.021,0.0,0.005899004182908939
ekf_centrality,0,8,0.004,0.004,0.0,0.0007588416861165912
ekf_centrality,0,9,0.007,0.007,0.0,0.0014411650266250135
ekf_centrality,0,10,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,0,11,0.022,0.022,0.0,0.005773114753638059
ekf_centrality,0,12,0.007,0.007,0.0,0.0016500641862534997
ekf_centrality,0,13,0.021,0.021,0.0,0.005460683760978024
ekf_centrality,0,14,0.023,0.023,0.0,0.005846299383107014
ekf_centrality,0,15,0.005,0.005,0.0,0.0012780405848061766
ekf_centrality,0,16,0.028,0.028,0.0,0.007794852511910482
ekf_centrality,0,17,0.004,0.004,0.0,0.0006732053109297593
ekf_centrality,0,18,0.021,0.021,0.0,0.0058622839813664
ekf_centrality,0,19,1.0,1.0,0.0,0.29999955688782426
ekf_centrality,0,20,0.009,0.009,0.0,0.002018546215708071
ekf_centrality,0,21,0.029,0.029,0.0,0.008370163730137973
ekf_centrality,0,22,0.006,0.006,0.0,0.0014990605811952813
ekf_centrality,0,23,0.02,0.02,0.0,0.005598939421877754
ekf_centrality,0,24,0.014,0.014,0.0,0.003983983666840298
ekf_centrality,0,25,0.006,0.006,0.0,0.0014682945491625
ekf_centrality,0,26,0.019,0.019,0.0,0.00449483027823009
ekf_centrality,0,27,0.005,0.005,0.0,0.0009652408678850409
ekf_centrality,0,28,0.011,0.011,0.0,0.002659347638723434
ekf_centrality,0,29,0.018,0.018,0.0,0.00524959946380974
ekf_centrality,0,30,0.011,0.011,0.0,0.002874337697184916
ekf_centrality,0,31,0.008,0.008,0.0,0.001972666950933861
ekf_centrality,0,32,0.011,0.011,0.0,0.0029906617067794747
ekf_centrality,0,33,0.013,0.013,0.0,0.003316119175600738
ekf_centrality,0,34,0.022,0.022,0.0,0.005000339638989846
ekf_centrality,0,35,0.005,0.005,0.0,0.0010173470327414144
ekf_centrality,0,36,0.004,0.004,0.0,0.0010661191721858421
ekf_centrality,0,37,0.008,0.008,0.0,0.00219114850756687
ekf_centrality,0,38,0.004,0.004,0.0,0.0011387910441010426
ekf_centrality,0,39,0.004,0.004,0.0,0.0005639739304637392
ekf_centrality,0,40,0.005,0.005,0.0,0.001454813658593475
ekf_centrality,0,41,0.018,0.018,0.0,0.004149865346458934
ekf_centrality,0,42,0.006,0.006,0.0,0.001650937094929768
ekf_centrality,0,43,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,0,44,0.014,0.014,0.0,0.0036523645469233737
ekf_centrality,0,45,0.01,0.01,0.0,0.002742514176161727
ekf_centrality,0,46,0.004,0.004,0.0,0.0005153405726400022
ekf_centrality,0,47,0.014,0.014,0.0,0.0035573077105050914
ekf_centrality,0,48,0.004,0.004,0.0,0.0005396806264720256
ekf_centrality,0,49,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,0,50,0.004,0.004,0.0,0.0005258813939127535
ekf_centrality,0,51,0.016,0.016,0.0,0.004416089476254938
ekf_centrality,0,52,0.008,0.008,0.0,0.002012697481900325
ekf_centrality,0,53,0.005,0.005,0.0,0.0009233100937474488
ekf_centrality,0,54,0.004,0.004,0.0,0.0005143595733815114
ekf_centrality,0,55,0.003,0.003,0.0,0.0006039050401132389
ekf_centrality,0,56,0.017,0.017,0.0,0.004276904608081093
ekf_centrality,0,57,0.016,0.016,0.0,0.004297943085507917
ekf_centrality,0,58,0.01,0.01,0.0,0.0026205951030179205
ekf_centrality,0,59,0.004,0.004,0.0,0.0005707259119274548
ekf_centrality,0,60,0.007,0.007,0.0,0.0017109545826394163
ekf_centrality,0,61,0.009,0.009,0.0,0.002681679268445563
ekf_centrality,0,62,0.015,0.015,0.0,0.0037590282992703405
ekf_centrality,0,63,0.005,0.005,0.0,0.0009503364046694288
ekf_centrality,0,64,0.014,0.014,0.0,0.00364169356840268
ekf_centrality,0,65,0.007,0.007,0.0,0.001823673806117481
ekf_centrality,0,66,0.007,0.007,0.0,0.00181851625110659
ekf_centrality,0,67,0.01,0.01,0.0,0.0025753822865948314
ekf_centrality,0,68,0.002,0.002,0.0,0.00040997704703554636
ekf_centrality,0,69,0.004,0.004,0.0,0.0006657390512761189
ekf_centrality,0,70,0.002,0.002,0.0,0.00033751592446471527
ekf_centrality,0,71,0.015,0.015,0.0,0.0039250762367657645
ekf_centrality,0,72,0.002,0.002,0.0,0.0003328818160862059
ekf_centrality,0,73,0.004,0.004,0.0,0.0011842371093960973
ekf_centrality,0,74,0.014,0.014,0.0,0.0035343256308751543
ekf_centrality,0,75,0.01,0.01,0.0,0.00266852819868251
ekf_centrality,0,76,0.01,0.01,0.0,0.0026823816842159367
ekf_centrality,0,77,0.003,0.003,0.0,0.0005061433683854146
ekf_centrality,0,78,0.003,0.003,0.0,0.0006369024385941795
ekf_centrality,0,79,0.005,0.005,0.0,0.0008666229112517433
ekf_centrality,0,80,0.013,0.013,0.0,0.0030268548807232012
ekf_centrality,0,81,0.014,0.014,0.0,0.0034776994817526173
ekf_centrality,0,82,0.002,0.002,0.0,0.0005967623853535132
ekf_centrality,0,83,0.013,0.013,0.0,0.0032468082945631568
ekf_centrality,0,84,0.004,0.004,0.0,0.0005705152200436307
ekf_centrality,0,85,0.012,0.012,0.0,0.003248201205329871
ekf_centrality,0,86,0.014,0.014,0.0,0.003959178871496858
ekf_centrality,0,87,0.01,0.01,0.0,0.0022144165796085763
ekf_centrality,0,88,0.003,0.003,0.0,0.000661909206392829
ekf_centrality,0,89,0.004,0.004,0.0,0.0006456011095140756
ekf_centrality,0,90,0.011,0.011,0.0,0.0029345214236581657
ekf_centrality,0,91,0.017,0.017,0.0,0.0049246087686827655
ekf_centrality,0,92,0.012,0.012,0.0,0.00276416000691276
ekf_centrality,0,93,0.012,0.012,0.0,0.002760126709070605
ekf_centrality,0,94,0.003,0.003,0.0,0.000896234331356571
ekf_centrality,0,95,0.007,0.007,0.0,0.002060233046030818
ekf_centrality,0,96,0.013,0.013,0.0,0.0031966677334278356
ekf_centrality,0,97,0.02,0.02,0.0,0.005466374606662311
ekf_centrality,0,98,0.01,0.01,0.0,0.002128511216692219
ekf_centrality,0,99,0.003,0.003,0.0,0.0008580512295174077
ekf_centrality,0,100,0.004,0.004,0.0,0.000943437914934977
ekf_centrality,0,101,0.003,0.003,0.0,0.0008959471496524047
ekf_centrality,0,102,0.004,0.004,0.0,0.0006445216150907993
ekf_centrality,0,103,0.013,0.013,0.0,0.003897726896153769
ekf_centrality,0,104,0.006,0.006,0.0,0.0017772774398643835
ekf_centrality,0,105,0.011,0.011,0.0,0.0029616604459860004
ekf_centrality,0,106,0.011,0.011,0.0,0.002624201490067032
ekf_centrality,0,107,0.02,0.02,0.0,0.005867861739629223
ekf_centrality,0,108,0.012,0.012,0.0,0.002591698619999061
ekf_centrality,0,109,0.014,0.014,0.0,0.004196361075348633
ekf_centrality,0,110,0.018,0.018,0.0,0.0048084263142865276
ekf_centrality,0,111,0.004,0.004,0.0,0.0006677085774913107
ekf_centrality,0,112,0.01,0.01,0.0,0.0015564653091394657
ekf_centrality,0,113,0.007,0.007,0.0,0.002090653245550387
ekf_centrality,0,114,0.011,0.011,0.0,0.002520940129209078
ekf_centrality,0,115,0.014,0.014,0.0,0.003328106015725617
ekf_centrality,0,116,0.011,0.011,0.0,0.002510528383690206
ekf_centrality,0,117,0.011,0.011,0.0,0.0029502659611978094
ekf_centrality,0,118,0.004,0.004,0.0,0.000377567348820427
ekf_centrality,0,119,0.011,0.011,0.0,0.002694366992920916
ekf_centrality,0,120,0.023,0.023,0.0,0.005746508018352413
ekf_centrality,0,121,0.006,0.006,0.0,0.001055932441334094
ekf_centrality,0,122,0.012,0.012,0.0,0.003422553868440434
ekf_centrality,0,123,0.007,0.007,0.0,0.001346787505852137
ekf_centrality,0,124,0.004,0.004,0.0,0.0011339567458251256
ekf_centrality,0,125,0.015,0.015,0.0,0.003431824307587264
ekf_centrality,0,126,0.005,0.005,0.0,0.0012837959879348079
ekf_centrality,0,127,0.01,0.01,0.0,0.0028454665240194355
ekf_centrality,0,128,0.004,0.004,0.0,0.00037763098037950306
ekf_centrality,0,129,0.009,0.009,0.0,0.0020179128915210117
ekf_centrality,0,130,0.006,0.006,0.0,0.0011821623435371166
ekf_centrality,0,131,0.017,0.017,0.0,0.004862008215285152
ekf_centrality,0,132,0.005,0.005,0.0,0.0010351851445163165
ekf_centrality,0,133,0.008,0.008,0.0,0.002037604678188327
ekf_centrality,0,134,0.009,0.009,0.0,0.0022349586904759577
ekf_centrality,0,135,0.007,0.007,0.0,0.0014590368350841736
ekf_centrality,0,136,0.012,0.012,0.0,0.0032224541928090327
ekf_centrality,0,137,0.007,0.007,0.0,0.001940959796851067
ekf_centrality,0,138,0.003,0.003,0.0,0.0006616141351344393
ekf_centrality,0,139,0.003,0.003,0.0,0.0006475551014791788
ekf_centrality,0,140,0.006,0.006,0.0,0.0012798172003417917
ekf_centrality,0,141,0.009,0.009,0.0,0.002011851865998449
ekf_centrality,0,142,0.007,0.007,0.0,0.0016056346139955752
ekf_centrality,0,143,0.008,0.008,0.0,0.002044127482466607
ekf_centrality,0,144,0.002,0.002,0.0,0.0005597918652804886
ekf_centrality,0,145,0.008,0.008,0.0,0.0017161218926750172
